Sample,Type_age,Region,Locality,Family,genus,MajorAxisLength,MinorAxisLength,oto_length_mm,oto_length_um
AT12-17-2-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,156.3805121,88.60034667,1.563805121,1563.805121
AT12-17-2-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,177.2685898,100.9399261,1.772685898,1772.685898
AT12-17-2-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,179.3787419,105.2870744,1.793787419,1793.787419
AT12-17-2-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,193.8038118,110.4052412,1.938038118,1938.038118
AT12-17-2-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,196.9777983,109.4406168,1.969777983,1969.777983
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,124.5042378,82.68952316,1.245042378,1245.042378
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,136.3775006,79.67145223,1.363775006,1363.775006
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,145.3939949,90.61356748,1.453939949,1453.939949
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,146.7361212,87.33472251,1.467361212,1467.361212
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,148.8358063,91.25616328,1.488358063,1488.358063
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,153.3951909,91.09711896,1.533951909,1533.951909
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,162.016928,94.01124068,1.62016928,1620.16928
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,165.4559555,100.3177273,1.654559555,1654.559555
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,190.2342989,104.9398652,1.902342989,1902.342989
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,198.1533273,108.6111474,1.981533273,1981.533273
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,209.0684684,112.1857938,2.090684684,2090.684684
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,212.2118427,112.9667542,2.122118427,2122.118427
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,212.4398659,113.4960301,2.124398659,2124.398659
AT12-17-4-1,Sub Recent,Dominican Republic,"Cayo Levantado, Samana Bay",Engraulidae,NA,221.507264,117.5133553,2.21507264,2215.07264
AT12-19-1-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,134.1467222,83.47232036,1.341467222,1341.467222
AT12-19-1-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,194.4695961,121.8983279,1.944695961,1944.695961
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.1017935,98.0054762,1.081017935,1081.017935
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,92.51986351,78.59038015,0.925198635,925.1986351
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.1831937,89.32191571,1.081831937,1081.831937
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.2883749,96.11718025,1.082883749,1082.883749
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.4436579,92.92819048,1.084436579,1084.436579
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.4574952,95.92371582,1.084574952,1084.574952
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,108.4614882,87.99601229,1.084614882,1084.614882
AT12-19-3-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,175.6580535,119.769188,1.756580535,1756.580535
AT12-19-3-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,177.2547353,98.41153011,1.772547353,1772.547353
AT12-19-3-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,214.9974345,122.4527289,2.149974345,2149.974345
AT12-19-3-1,Sub Recent,Dominican Republic,"Bridge Island reef, Samana Bay",Engraulidae,NA,230.4409702,136.0770693,2.304409702,2304.409702
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.5010862,98.32011409,1.085010862,1085.010862
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.7266431,91.99163376,1.087266431,1087.266431
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,92.63343435,80.22697638,0.926334344,926.3343435
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.8854406,91.02665147,1.088854406,1088.854406
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,108.9294711,91.5108072,1.089294711,1089.294711
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,108.9516356,91.2309262,1.089516356,1089.516356
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.1018939,101.4807448,1.091018939,1091.018939
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,109.1353011,91.51980221,1.091353011,1091.353011
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,109.1851313,94.51085976,1.091851313,1091.851313
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.2435382,88.04768957,1.092435382,1092.435382
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.2785621,101.7702968,1.092785621,1092.785621
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,109.3052839,91.62871129,1.093052839,1093.052839
AT13-7-8,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.4345344,96.55958227,1.094345344,1094.345344
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.4356856,93.48230225,1.094356856,1094.356856
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,93.17503902,78.50069671,0.93175039,931.7503902
AT12-16-1-1,Sub Recent,Dominican Republic,Wreck Limon La Caleta,Gobiidae,NA,93.27156205,76.56108386,0.932715621,932.7156205
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,109.550559,95.78906482,1.09550559,1095.50559
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,109.5689684,89.3280118,1.095689684,1095.689684
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,109.8188064,95.12169886,1.098188064,1098.188064
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,109.8327399,94.23834398,1.098327399,1098.327399
AT12-15-4-1,Sub Recent,Dominican Republic,La Caleta Beach Reef,Gobiidae,NA,93.45694726,77.58012754,0.934569473,934.5694726
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,109.8359627,90.34403453,1.098359627,1098.359627
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,110.0256896,96.45128449,1.100256896,1100.256896
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,110.1078114,92.6927921,1.101078114,1101.078114
AT12-22-3-1,Holocene,Dominican Republic,Cañon de Buo,Gobiidae,NA,93.47769482,74.5054102,0.934776948,934.7769482
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.1589547,90.53302436,1.101589547,1101.589547
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.2767956,95.0286134,1.102767956,1102.767956
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.3133154,97.95271123,1.103133154,1103.133154
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,110.3873071,95.51372847,1.103873071,1103.873071
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.5656132,92.53896404,1.105656132,1105.656132
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.5952179,98.83579126,1.105952179,1105.952179
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,110.6170316,91.64570136,1.106170316,1106.170316
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.7021816,85.41910276,1.107021816,1107.021816
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.9439487,98.03682516,1.109439487,1109.439487
AT12-6-2-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,93.77004189,78.87832038,0.937700419,937.7004189
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.9693015,84.03114477,1.109693015,1109.693015
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,110.9872329,102.7082495,1.109872329,1109.872329
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,110.996394,89.83554097,1.10996394,1109.96394
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,110.9991299,97.701123,1.109991299,1109.991299
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,111.0223553,92.3811706,1.110223553,1110.223553
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.0704414,90.32960008,1.110704414,1110.704414
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,111.1294037,96.37054208,1.111294037,1111.294037
AT12-6-1-1,Holocene,Dominican Republic,Cañon los Rios,Gobiidae,NA,94.01158559,79.0710297,0.940115856,940.1158559
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.1410148,96.69504702,1.111410148,1111.410148
AT12-14-3-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,94.04580171,80.77498375,0.940458017,940.4580171
AT13-4-2,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,111.1639226,92.48043998,1.111639226,1111.639226
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.176828,97.77720296,1.11176828,1111.76828
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.2059028,84.02432364,1.112059028,1112.059028
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,111.3256177,91.54505784,1.113256177,1113.256177
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.353439,93.04347666,1.11353439,1113.53439
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,111.4786783,97.6364547,1.114786783,1114.786783
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,111.5796697,94.88606411,1.115796697,1115.796697
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,111.7219161,94.45349788,1.117219161,1117.219161
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.7512637,94.36338504,1.117512637,1117.512637
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,111.9143156,91.32991025,1.119143156,1119.143156
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.9176988,90.62026856,1.119176988,1119.176988
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,111.9957971,99.96172237,1.119957971,1119.957971
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,112.0131833,103.9525999,1.120131833,1120.131833
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,112.1599601,98.66893042,1.121599601,1121.599601
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.2315278,107.975903,1.122315278,1122.315278
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.3049387,94.0946022,1.123049387,1123.049387
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,112.3327383,94.37290425,1.123327383,1123.327383
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.3885769,92.70995369,1.123885769,1123.885769
AT12-2-1,Holocene,Bocas,Sunset Point,Engraulidae,NA,147.1982947,84.86836379,1.471982947,1471.982947
AT12-2-1,Holocene,Bocas,Sunset Point,Engraulidae,NA,174.9581366,98.3259238,1.749581366,1749.581366
AT12-2-1,Holocene,Bocas,Sunset Point,Engraulidae,NA,174.9868487,95.15861691,1.749868487,1749.868487
AT12-2-1,Holocene,Bocas,Sunset Point,Engraulidae,NA,188.1492818,99.31371053,1.881492818,1881.492818
AT12-2-1,Holocene,Bocas,Sunset Point,Engraulidae,NA,204.7013656,108.7771767,2.047013656,2047.013656
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,112.4285817,100.6396675,1.124285817,1124.285817
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,112.488019,99.59349511,1.12488019,1124.88019
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.4946074,106.1522467,1.124946074,1124.946074
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,112.5134501,94.18785623,1.125134501,1125.134501
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,112.5919138,93.90078855,1.125919138,1125.919138
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.6276066,93.21977874,1.126276066,1126.276066
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,112.7003679,99.41456471,1.127003679,1127.003679
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,112.7869072,95.07873192,1.127869072,1127.869072
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.0770277,97.44882786,1.130770277,1130.770277
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.1151096,104.2658173,1.131151096,1131.151096
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,113.3704246,93.75133064,1.133704246,1133.704246
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,94.67890035,82.92112423,0.946789004,946.7890035
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,94.70222176,82.94783745,0.947022218,947.0222176
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.3828243,93.33884626,1.133828243,1133.828243
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,113.3914717,98.21820469,1.133914717,1133.914717
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.4132677,104.8727119,1.134132677,1134.132677
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.6546583,98.76973476,1.136546583,1136.546583
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,94.77074171,77.37583852,0.947707417,947.7074171
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,113.655288,96.65868395,1.13655288,1136.55288
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,113.6562045,89.33634361,1.136562045,1136.562045
AT13-7-2,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,113.7158128,94.22333141,1.137158128,1137.158128
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,113.8043726,95.8025428,1.138043726,1138.043726
AT12-2-3,Holocene,Bocas,Sunset Point,Gobiidae,NA,113.8512126,99.26104936,1.138512126,1138.512126
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.0346107,95.23689071,1.140346107,1140.346107
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.0386354,93.32409062,1.140386354,1140.386354
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.3304558,92.31776704,1.143304558,1143.304558
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,94.9940312,86.33648449,0.949940312,949.940312
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.4162799,100.5529314,1.144162799,1144.162799
AT12-2-2,Holocene,Bocas,Sunset Point,Atherinidae,NA,102.8713117,90.85682104,1.028713117,1028.713117
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.4516835,98.13594603,1.144516835,1144.516835
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.471354,101.0553385,1.14471354,1144.71354
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,114.4893174,92.54412287,1.144893174,1144.893174
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.5151958,108.1334363,1.145151958,1145.151958
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.520602,92.49392223,1.14520602,1145.20602
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,123.3484218,77.2201184,1.233484218,1233.484218
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,153.2034958,81.90112113,1.532034958,1532.034958
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,164.2111683,98.48930588,1.642111683,1642.111683
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,172.6747984,100.0768855,1.726747984,1726.747984
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,181.4212841,102.4177183,1.814212841,1814.212841
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,182.5489967,104.2391883,1.825489967,1825.489967
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,184.2914301,104.7197393,1.842914301,1842.914301
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,187.7285211,109.8818276,1.877285211,1877.285211
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,192.6491369,107.830422,1.926491369,1926.491369
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,200.4348945,109.0682089,2.004348945,2004.348945
AT12-2-2,Holocene,Bocas,Sunset Point,Engraulidae,NA,202.4660923,112.4017626,2.024660923,2024.660923
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.5443203,97.47903112,1.145443203,1145.443203
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.5504199,92.57376155,1.145504199,1145.504199
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.6182247,100.0112453,1.146182247,1146.182247
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.698584,100.0906956,1.14698584,1146.98584
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,114.7047434,102.9694286,1.147047434,1147.047434
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.8210124,94.43830398,1.148210124,1148.210124
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,114.8325693,96.80224743,1.148325693,1148.325693
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,114.8380702,96.86301842,1.148380702,1148.380702
AT13-7-8,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.8890837,101.911908,1.148890837,1148.890837
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,114.9882752,91.23522345,1.149882752,1149.882752
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.0737521,102.5054785,1.150737521,1150.737521
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,115.0799901,95.62875448,1.150799901,1150.799901
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,95.53414542,77.29554378,0.955341454,955.3414542
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,115.1028261,90.83270821,1.151028261,1151.028261
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.1194504,96.85874814,1.151194504,1151.194504
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,115.3429137,97.85968585,1.153429137,1153.429137
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,115.3579524,102.6535439,1.153579524,1153.579524
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.5833027,100.6854143,1.155833027,1155.833027
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,115.627592,97.64253202,1.15627592,1156.27592
AT12-22-2-1,Holocene,Dominican Republic,Cañon de Buo,Gobiidae,NA,95.70087438,84.14170354,0.957008744,957.0087438
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.7850813,88.97167329,1.157850813,1157.850813
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.7871195,99.44464197,1.157871195,1157.871195
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,115.8723542,100.6455484,1.158723542,1158.723542
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.9011094,95.42435113,1.159011094,1159.011094
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,115.9125677,99.09430163,1.159125677,1159.125677
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,116.0869228,104.1368645,1.160869228,1160.869228
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,116.1421413,96.87066681,1.161421413,1161.421413
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.1542331,95.58740146,1.161542331,1161.542331
AT13-7-2,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.2035382,97.49797199,1.162035382,1162.035382
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,116.2112845,99.84614636,1.162112845,1162.112845
AT12-14-4-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,95.8415278,82.47678513,0.958415278,958.415278
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.2135071,99.63555087,1.162135071,1162.135071
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.2172126,95.96304905,1.162172126,1162.172126
AT13-7-4,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.218799,96.09650241,1.16218799,1162.18799
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,116.2382017,95.64605602,1.162382017,1162.382017
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.2963652,102.1595593,1.162963652,1162.963652
AT13-7-8,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.3586724,100.5096706,1.163586724,1163.586724
AT12-2-1,Holocene,Bocas,Sunset Point,Gobiidae,NA,116.4305841,98.45630458,1.164305841,1164.305841
AFH12-1-1-1-F,Holocene,Bocas,Sunset Point,Gobiidae,NA,116.5557582,101.4142117,1.165557582,1165.557582
AT12-14-1-1,Sub Recent,Dominican Republic,"Hickory Ship, La Caleta",Gobiidae,NA,96.18273771,87.87374033,0.961827377,961.8273771
AT13-7-7,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.5682482,97.30496185,1.165682482,1165.682482
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,116.7677139,98.22522088,1.167677139,1167.677139
AT12-2-2,Holocene,Bocas,Sunset Point,Gobiidae,NA,116.7758366,95.35361606,1.167758366,1167.758366
AT12-2-4,Holocene,Bocas,Sunset Point,Gobiidae,NA,116.8588965,98.62877686,1.168588965,1168.588965
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.8717388,100.5029987,1.168717388,1168.717388
AT13-7-6,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,116.8788131,99.20531161,1.168788131,1168.788131
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,117.0443141,105.3073477,1.170443141,1170.443141
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,117.0526255,96.90883517,1.170526255,1170.526255
AT13-4-3,Holocene,Bocas,Sweet Bocas Trench 3,Gobiidae,NA,117.0850007,93.63252484,1.170850007,1170.850007
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,117.2017355,97.53158907,1.172017355,1172.017355
AT13-7-5,Holocene,Bocas,Sweet Bocas Trench 6,Gobiidae,NA,117.3370891,98.70450074,1.173370891,1173.370891
