"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm"
"191","Gobiidae","AT14-2-2",0.695791644,695.7916436,"Sub Recent","Bocas","Punta Donato","orig_df",0.6881980824,1.80410734336965
"192","Gobiidae","AT14-2-2",0.695801597,695.8015974,"Sub Recent","Bocas","Punta Donato","orig_df",0.6777707437,1.80413478230606
"193","Gobiidae","AT14-2-2",0.69598116,695.9811603,"Sub Recent","Bocas","Punta Donato","orig_df",0.6807557727,1.80462981497633
"194","Gobiidae","AT14-2-2",0.698011582,698.0115818,"Sub Recent","Bocas","Punta Donato","orig_df",0.8118537593,1.81022799531036
"195","Gobiidae","AT14-2-1",0.698310141,698.3101413,"Sub Recent","Bocas","Punta Donato","orig_df",0.6162355251,1.81105125451577
"196","Gobiidae","AT14-2-2",0.699522886,699.5228862,"Sub Recent","Bocas","Punta Donato","orig_df",0.5991112224,1.81439555757843
"197","Gobiidae","AT14-2-2",0.700931083,700.9310832,"Sub Recent","Bocas","Punta Donato","orig_df",0.646463639,1.81827930513502
"198","Gobiidae","AT14-2-1",0.70693011,706.9301098,"Sub Recent","Bocas","Punta Donato","orig_df",0.5216864281,1.83482988431338
"199","Gobiidae","AT14-2-1",0.70783409,707.8340899,"Sub Recent","Bocas","Punta Donato","orig_df",0.7249165682,1.83732462612883
"200","Gobiidae","AT14-2-2",0.709988769,709.9887685,"Sub Recent","Bocas","Punta Donato","orig_df",0.6540237152,1.84327177302161
"201","Gobiidae","AT14-2-2",0.723699918,723.6999176,"Sub Recent","Bocas","Punta Donato","orig_df",0.5594372952,1.88114263321845
"202","Gobiidae","AT14-2-2",0.72385826,723.8582604,"Sub Recent","Bocas","Punta Donato","orig_df",0.5920966768,1.88158024825949
"203","Gobiidae","AT14-2-1",0.725826096,725.8260964,"Sub Recent","Bocas","Punta Donato","orig_df",0.7097099027,1.887019326629
"204","Gobiidae","AT14-1-2",0.726112035,726.1120354,"Sub Recent","Bocas","Casa Blanca","orig_df",0.581496776,1.88780973672679
"205","Gobiidae","AT14-2-2",0.730790931,730.790931,"Sub Recent","Bocas","Punta Donato","orig_df",0.6381898004,1.90074621856491
"206","Gobiidae","AT14-2-2",0.731078894,731.0788944,"Sub Recent","Bocas","Punta Donato","orig_df",0.9227589972,1.90154256674685
"207","Gobiidae","AT14-2-1",0.73348144,733.4814402,"Sub Recent","Bocas","Punta Donato","orig_df",0.7540093305,1.90818746755332
"208","Gobiidae","AT14-2-2",0.735147125,735.1471248,"Sub Recent","Bocas","Punta Donato","orig_df",0.9026186923,1.9127951851413
"209","Gobiidae","AT14-1-2",0.736985637,736.9856374,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6876987206,1.91788175362467
"210","Gobiidae","AT14-1-2",0.739903526,739.9035261,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6242398004,1.92595625613058
"211","Gobiidae","AT14-2-2",0.745022137,745.0221373,"Sub Recent","Bocas","Punta Donato","orig_df",0.5982576828,1.94012554762603
"212","Gobiidae","AT14-3-4",0.74664661,746.6466098,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6340014359,1.94462368776481
"213","Gobiidae","AT12-1-2-2",0.747731502,747.7315018,"Sub Recent","Bocas","STRI Point","orig_df",0.6941087292,1.94762808138438
"214","Gobiidae","AT14-2-2",0.747920194,747.920194,"Sub Recent","Bocas","Punta Donato","orig_df",0.6637083001,1.94815065467643
"215","Gobiidae","AT14-3-4",0.749232407,749.2324073,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.5944638571,1.95178499506775
"216","Gobiidae","AT14-2-2",0.750529589,750.5295887,"Sub Recent","Bocas","Punta Donato","orig_df",0.6642634567,1.95537810084714
"217","Gobiidae","AT14-2-2",0.750562421,750.5624208,"Sub Recent","Bocas","Punta Donato","orig_df",0.8318982274,1.95546904834925
"218","Gobiidae","AT14-2-2",0.753492245,753.4922453,"Sub Recent","Bocas","Punta Donato","orig_df",0.6050565907,1.96358592792022
"219","Gobiidae","AT14-2-2",0.75419965,754.1996504,"Sub Recent","Bocas","Punta Donato","orig_df",0.6298708958,1.96554604514211
"220","Gobiidae","AT12-1-2-2",0.754374853,754.3748527,"Sub Recent","Bocas","STRI Point","orig_df",0.5149550911,1.96603152535191
"221","Gobiidae","AT14-2-1",0.755911833,755.9118327,"Sub Recent","Bocas","Punta Donato","orig_df",0.8264114489,1.97029073832678
"222","Gobiidae","AT14-2-2",0.756231718,756.2317178,"Sub Recent","Bocas","Punta Donato","orig_df",0.7977658467,1.97117725879111
"223","Gobiidae","AT14-2-2",0.757629054,757.629054,"Sub Recent","Bocas","Punta Donato","orig_df",0.740056134,1.97505007515211
"224","Gobiidae","AT14-3-6",0.760182091,760.1820905,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6451850533,1.98212716530473
"225","Gobiidae","AT12-1-4-1",0.760991477,760.9914765,"Sub Recent","Bocas","STRI Point","orig_df",0.6227633778,1.98437112003171
"226","Gobiidae","AT14-2-2",0.761526792,761.5267915,"Sub Recent","Bocas","Punta Donato","orig_df",0.8402456067,1.98585531885361
"227","Gobiidae","AT14-2-2",0.761592471,761.5924714,"Sub Recent","Bocas","Punta Donato","orig_df",0.8022203295,1.98603742308642
"228","Gobiidae","AT12-1-4-1",0.764349797,764.3497974,"Sub Recent","Bocas","STRI Point","orig_df",0.660589603,1.99368339089457
"229","Gobiidae","AT14-2-2",0.781745531,781.7455312,"Sub Recent","Bocas","Punta Donato","orig_df",0.5286745958,2.04196112861324
"230","Gobiidae","AT14-2-2",0.789483224,789.4832243,"Sub Recent","Bocas","Punta Donato","orig_df",0.7926951058,2.06345719237223
"231","Gobiidae","AT14-2-2",0.789583403,789.583403,"Sub Recent","Bocas","Punta Donato","orig_df",0.7003468601,2.06373558703155
"232","Gobiidae","AT14-2-1",0.791568846,791.5688463,"Sub Recent","Bocas","Punta Donato","orig_df",0.8438178591,2.06925353846267
"233","Gobiidae","AT14-2-2",0.793637729,793.6377293,"Sub Recent","Bocas","Punta Donato","orig_df",0.5852985859,2.07500431789332
"234","Gobiidae","AT14-2-1",0.794171439,794.1714385,"Sub Recent","Bocas","Punta Donato","orig_df",0.8170297867,2.07648800109259
"235","Gobiidae","AT14-1-2",0.79536403,795.3640301,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6623648894,2.07980356350016
"236","Gobiidae","AT12-1-4-1",0.795709999,795.7099992,"Sub Recent","Bocas","STRI Point","orig_df",0.7323922138,2.080765462421
"237","Gobiidae","AT14-2-2",0.798999792,798.999792,"Sub Recent","Bocas","Punta Donato","orig_df",0.7676790387,2.08991340626831
"238","Gobiidae","AT14-2-2",0.803659405,803.6594048,"Sub Recent","Bocas","Punta Donato","orig_df",0.8871295073,2.10287448977703
"239","Gobiidae","AT14-2-2",0.804129774,804.1297738,"Sub Recent","Bocas","Punta Donato","orig_df",0.8613476711,2.10418312304091
"240","Gobiidae","AT12-1-4-1",0.804775172,804.775172,"Sub Recent","Bocas","STRI Point","orig_df",0.6764466399,2.10597879057659
"241","Gobiidae","AT14-2-2",0.805336226,805.3362263,"Sub Recent","Bocas","Punta Donato","orig_df",0.6996570355,2.10753986484355
"242","Gobiidae","AT14-2-2",0.810844256,810.844256,"Sub Recent","Bocas","Punta Donato","orig_df",0.7212246654,2.12286902896046
"243","Gobiidae","AT14-2-2",0.81235142,812.3514197,"Sub Recent","Bocas","Punta Donato","orig_df",0.7494211546,2.12706470245514
"244","Gobiidae","AT14-2-2",0.813800979,813.8009791,"Sub Recent","Bocas","Punta Donato","orig_df",0.6332545813,2.13110047841773
"245","Gobiidae","AT14-2-2",0.815845733,815.8457333,"Sub Recent","Bocas","Punta Donato","orig_df",0.869824585,2.13679413365442
"246","Gobiidae","AT12-1-3-1",0.818051848,818.0518481,"Sub Recent","Bocas","STRI Point","orig_df",0.6691328914,2.14293811360476
"247","Gobiidae","AT12-1-4-1",0.81818087,818.1808697,"Sub Recent","Bocas","STRI Point","orig_df",0.696991598,2.14329746939072
"248","Gobiidae","AT12-1-4-1",0.821451457,821.4514572,"Sub Recent","Bocas","STRI Point","orig_df",0.6852070185,2.1524079977147
"249","Gobiidae","AT14-1-2",0.822313745,822.3137445,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7253404765,2.15481036470516
"250","Gobiidae","AT14-2-2",0.822313762,822.3137619,"Sub Recent","Bocas","Punta Donato","orig_df",0.8227073127,2.15481041206938
"251","Gobiidae","AT14-2-2",0.822479673,822.479673,"Sub Recent","Bocas","Punta Donato","orig_df",0.7775469673,2.15527266467252
"252","Gobiidae","AT12-1-4-1",0.822903724,822.9037241,"Sub Recent","Bocas","STRI Point","orig_df",0.6661708693,2.15645416031687
"253","Gobiidae","AT12-1-1-1",0.822943901,822.9439006,"Sub Recent","Bocas","STRI Point","orig_df",0.5396268436,2.15656610392116
"254","Gobiidae","AT14-2-2",0.823493194,823.4931937,"Sub Recent","Bocas","Punta Donato","orig_df",0.9282883824,2.1580966121867
"255","Gobiidae","AT12-1-2-2",0.826751231,826.751231,"Sub Recent","Bocas","STRI Point","orig_df",0.7013600328,2.16717588456774
"256","Gobiidae","AT14-1-8",0.828364314,828.3643138,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7457318692,2.17167195085573
"257","Gobiidae","AT14-2-2",0.832356688,832.3566875,"Sub Recent","Bocas","Punta Donato","orig_df",0.6902224988,2.18280207589524
"258","Gobiidae","AT12-1-4-1",0.832517867,832.5178668,"Sub Recent","Bocas","STRI Point","orig_df",0.7443546461,2.18325148918183
"259","Gobiidae","AT14-2-2",0.832671183,832.6711827,"Sub Recent","Bocas","Punta Donato","orig_df",0.7416778748,2.18367898327497
"260","Gobiidae","AT14-2-2",0.83617576,836.1757599,"Sub Recent","Bocas","Punta Donato","orig_df",0.7290187566,2.19345222156473
"261","Gobiidae","AT14-2-2",0.838067033,838.0670332,"Sub Recent","Bocas","Punta Donato","orig_df",0.6280903944,2.19872750465882
"262","Gobiidae","AT14-2-1",0.839694056,839.6940564,"Sub Recent","Bocas","Punta Donato","orig_df",0.58099026,2.20326632396326
"263","Gobiidae","AT14-2-1",0.842792363,842.7923626,"Sub Recent","Bocas","Punta Donato","orig_df",0.7439587622,2.21191104292573
"264","Gobiidae","AT14-3-4",0.8433938,843.3938002,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6946633632,2.2135893712024
"265","Gobiidae","AT14-2-1",0.844076154,844.0761538,"Sub Recent","Bocas","Punta Donato","orig_df",0.563578855,2.21549359247565
"266","Gobiidae","AT12-1-3-1",0.84661207,846.6120703,"Sub Recent","Bocas","STRI Point","orig_df",0.7343152523,2.22257133651479
"267","Gobiidae","AT14-3-6",0.847114707,847.1147065,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7329083483,2.22397435620574
"268","Gobiidae","AT14-2-2",0.847468919,847.4689192,"Sub Recent","Bocas","Punta Donato","orig_df",0.6163444273,2.22496310614999
"269","Gobiidae","AT14-2-1",0.849452336,849.4523364,"Sub Recent","Bocas","Punta Donato","orig_df",0.6438482927,2.23050011332396
"270","Gobiidae","AT12-1-4-1",0.849958974,849.9589736,"Sub Recent","Bocas","STRI Point","orig_df",0.7399536866,2.23191460074935
"271","Gobiidae","AT12-1-3-1",0.850750617,850.7506167,"Sub Recent","Bocas","STRI Point","orig_df",0.6768786958,2.23412490306454
"272","Gobiidae","AT12-1-1-1",0.850877864,850.8778635,"Sub Recent","Bocas","STRI Point","orig_df",0.740371899,2.23448019446023
"273","Gobiidae","AT14-2-1",0.853316063,853.3160626,"Sub Recent","Bocas","Punta Donato","orig_df",0.718920032,2.24128863504112
"274","Gobiidae","AT14-2-2",0.855998867,855.9988673,"Sub Recent","Bocas","Punta Donato","orig_df",0.7505092044,2.24878153351419
"275","Gobiidae","AT14-2-2",0.858940362,858.940362,"Sub Recent","Bocas","Punta Donato","orig_df",0.6165570179,2.25699864599127
"276","Gobiidae","AT14-2-2",0.861573694,861.5736943,"Sub Recent","Bocas","Punta Donato","orig_df",0.6906409633,2.26435641022898
"277","Gobiidae","AT12-1-3-1",0.86196132,861.9613195,"Sub Recent","Bocas","STRI Point","orig_df",0.733038647,2.26543959199248
"278","Gobiidae","AT14-2-2",0.862321797,862.3217968,"Sub Recent","Bocas","Punta Donato","orig_df",0.617746707,2.26644693625677
"279","Gobiidae","AT14-1-2",0.863128582,863.1285824,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7000305016,2.26870157391905
"280","Gobiidae","AT14-2-1",0.863633597,863.633597,"Sub Recent","Bocas","Punta Donato","orig_df",1.017736828,2.27011295435158
"281","Gobiidae","AT14-2-2",0.864537414,864.5374142,"Sub Recent","Bocas","Punta Donato","orig_df",0.7364552826,2.27263900885507
"282","Gobiidae","AT14-2-2",0.86473335,864.7333499,"Sub Recent","Bocas","Punta Donato","orig_df",0.8068775871,2.27318664729071
"283","Gobiidae","AT12-1-4-1",0.864970578,864.9705783,"Sub Recent","Bocas","STRI Point","orig_df",0.7078806359,2.27384970680213
"284","Gobiidae","AT12-1-4-1",0.866783712,866.7837118,"Sub Recent","Bocas","STRI Point","orig_df",0.7401633678,2.27891785136757
"285","Gobiidae","AT14-2-2",0.867658326,867.6583264,"Sub Recent","Bocas","Punta Donato","orig_df",0.6887051914,2.28136284713662
"286","Gobiidae","AT14-2-2",0.869210113,869.2101133,"Sub Recent","Bocas","Punta Donato","orig_df",0.9106622679,2.28570127306537
"287","Gobiidae","AT14-2-1",0.869368144,869.3681436,"Sub Recent","Bocas","Punta Donato","orig_df",0.8606712443,2.28614311750263
"288","Gobiidae","AT14-2-2",0.870354838,870.354838,"Sub Recent","Bocas","Punta Donato","orig_df",0.6255983502,2.28890196481957
"289","Gobiidae","AT14-2-1",0.872392411,872.3924106,"Sub Recent","Bocas","Punta Donato","orig_df",0.6560501965,2.29459974973328
"290","Gobiidae","AT14-2-1",0.872637257,872.637257,"Sub Recent","Bocas","Punta Donato","orig_df",0.6832840659,2.29528448364547
"291","Gobiidae","AT12-1-4-1",0.87322542,873.2254204,"Sub Recent","Bocas","STRI Point","orig_df",0.7899332752,2.29692938413858
"292","Gobiidae","AT14-1-2",0.874147638,874.1476377,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7132795693,2.29950866878484
"293","Gobiidae","AT14-2-2",0.874942934,874.9429344,"Sub Recent","Bocas","Punta Donato","orig_df",0.7084196763,2.30173311268539
"294","Gobiidae","AT12-1-4-1",0.876215569,876.2155691,"Sub Recent","Bocas","STRI Point","orig_df",0.6982533318,2.30529294033051
"295","Gobiidae","AT12-1-4-1",0.876732711,876.7327111,"Sub Recent","Bocas","STRI Point","orig_df",0.7395829381,2.30673958867899
"296","Gobiidae","AT14-2-2",0.876931159,876.931159,"Sub Recent","Bocas","Punta Donato","orig_df",0.701014875,2.30729473964563
"297","Gobiidae","AT14-2-1",0.877183321,877.183321,"Sub Recent","Bocas","Punta Donato","orig_df",0.762119481,2.30800016500849
"298","Gobiidae","AT14-2-2",0.879538523,879.5385226,"Sub Recent","Bocas","Punta Donato","orig_df",0.6682258258,2.31458948162016
"299","Gobiidae","AT14-2-1",0.879564035,879.5640354,"Sub Recent","Bocas","Punta Donato","orig_df",0.8840003941,2.31466086447637
"300","Gobiidae","AT12-1-4-1",0.881535079,881.5350793,"Sub Recent","Bocas","STRI Point","orig_df",0.7627764889,2.32017626278477
"301","Gobiidae","AT12-1-4-1",0.882007481,882.0074811,"Sub Recent","Bocas","STRI Point","orig_df",0.750451904,2.3214982594898
"302","Gobiidae","AT14-2-2",0.882540165,882.5401648,"Sub Recent","Bocas","Punta Donato","orig_df",0.6577886887,2.32298900649249
"303","Gobiidae","AT12-1-4-1",0.882831933,882.8319328,"Sub Recent","Bocas","STRI Point","orig_df",0.7220343068,2.32380556024686
"304","Gobiidae","AT14-2-2",0.887522975,887.5229754,"Sub Recent","Bocas","Punta Donato","orig_df",0.7333084912,2.33693643985751
"305","Gobiidae","AT12-1-4-1",0.887737624,887.7376239,"Sub Recent","Bocas","STRI Point","orig_df",0.7089883088,2.33753737747934
"306","Gobiidae","AT14-2-1",0.889002327,889.002327,"Sub Recent","Bocas","Punta Donato","orig_df",0.7856072164,2.34107826349885
"307","Gobiidae","AT14-3-6",0.891548059,891.5480591,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7275395538,2.3482067102333
"308","Gobiidae","AT12-1-3-1",0.891813476,891.8134756,"Sub Recent","Bocas","STRI Point","orig_df",0.7351090945,2.34894999339926
"309","Gobiidae","AT14-3-6",0.891859068,891.8590683,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6947480704,2.34907767225855
"310","Gobiidae","AT14-2-1",0.89464385,894.6438496,"Sub Recent","Bocas","Punta Donato","orig_df",0.715048738,2.35687714218047
"311","Gobiidae","AT14-2-2",0.895196503,895.1965026,"Sub Recent","Bocas","Punta Donato","orig_df",0.9978915796,2.35842516615969
"312","Gobiidae","AT14-1-2",0.896059096,896.0590957,"Sub Recent","Bocas","Casa Blanca","orig_df",0.751086918,2.36084147691884
"313","Gobiidae","AT14-2-2",0.896783631,896.7836307,"Sub Recent","Bocas","Punta Donato","orig_df",0.5816281801,2.36287117084015
"314","Gobiidae","AT14-1-2",0.896939849,896.9398485,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7424088156,2.36330880956478
"315","Gobiidae","AT14-2-2",0.897845883,897.8458827,"Sub Recent","Bocas","Punta Donato","orig_df",0.7534918095,2.36584712402448
"316","Gobiidae","AT14-2-2",0.900878299,900.8782988,"Sub Recent","Bocas","Punta Donato","orig_df",0.6124743054,2.37434381641785
"317","Gobiidae","AT12-1-4-1",0.903032833,903.0328325,"Sub Recent","Bocas","STRI Point","orig_df",0.8051613412,2.38038182263339
"318","Gobiidae","AT14-1-8",0.903049255,903.0492552,"Sub Recent","Bocas","Casa Blanca","orig_df",0.734171656,2.38042784821541
"319","Gobiidae","AT14-3-4",0.903539892,903.5398919,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7979961501,2.38180297026693
"320","Gobiidae","AT12-1-3-1",0.904127794,904.1277944,"Sub Recent","Bocas","STRI Point","orig_df",0.7839311763,2.38345076184401
"321","Gobiidae","AT14-3-4",0.904563439,904.5634391,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7479299894,2.38467184607001
"322","Gobiidae","AT14-3-4",0.905035337,905.0353372,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.740353033,2.38599458702528
"323","Gobiidae","AT12-1-4-1",0.905517508,905.5175083,"Sub Recent","Bocas","STRI Point","orig_df",0.7505113788,2.38734616848509
"324","Gobiidae","AT14-2-2",0.905916949,905.9169494,"Sub Recent","Bocas","Punta Donato","orig_df",1.001538601,2.38846588259064
"325","Gobiidae","AT12-1-4-1",0.906316213,906.316213,"Sub Recent","Bocas","STRI Point","orig_df",0.7555856436,2.38958513172948
"326","Gobiidae","AT14-2-2",0.907327504,907.327504,"Sub Recent","Bocas","Punta Donato","orig_df",0.8911144043,2.39242020393592
"327","Gobiidae","AT14-3-4",0.910725147,910.7251468,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.7716136502,2.4019466825015
"328","Gobiidae","AT14-2-2",0.911074069,911.0740688,"Sub Recent","Bocas","Punta Donato","orig_df",0.7926555321,2.40292513456885
"329","Gobiidae","AT12-1-4-1",0.911584193,911.584193,"Sub Recent","Bocas","STRI Point","orig_df",0.7178143957,2.40435567423738
"330","Gobiidae","AT14-2-1",0.912554001,912.5540012,"Sub Recent","Bocas","Punta Donato","orig_df",0.66197205,2.40707544437074
"331","Gobiidae","AT14-2-1",0.912895733,912.895733,"Sub Recent","Bocas","Punta Donato","orig_df",0.7152025208,2.40803385545146
"332","Gobiidae","AT12-1-2-2",0.914917348,914.9173475,"Sub Recent","Bocas","STRI Point","orig_df",0.4948533701,2.41370407868125
"333","Gobiidae","AT12-1-4-1",0.916446135,916.4461346,"Sub Recent","Bocas","STRI Point","orig_df",0.7150201558,2.41799254479455
"334","Gobiidae","AT12-1-3-1",0.916630469,916.6304689,"Sub Recent","Bocas","STRI Point","orig_df",0.8032582394,2.41850965859719
"335","Gobiidae","AT14-2-2",0.917807859,917.8078591,"Sub Recent","Bocas","Punta Donato","orig_df",0.7757225673,2.42181275628327
"336","Gobiidae","AT14-2-1",0.918962705,918.9627049,"Sub Recent","Bocas","Punta Donato","orig_df",0.5432132353,2.42505286843553
"337","Gobiidae","AT14-2-2",0.92027999,920.2799898,"Sub Recent","Bocas","Punta Donato","orig_df",0.6806275043,2.42874904452193
"338","Gobiidae","AT14-2-1",0.920730753,920.7307525,"Sub Recent","Bocas","Punta Donato","orig_df",0.7113426423,2.43001391936925
"339","Gobiidae","AT12-1-3-1",0.921241356,921.2413558,"Sub Recent","Bocas","STRI Point","orig_df",0.7831085902,2.43144675705432
"340","Gobiidae","AT14-2-2",0.921351231,921.3512308,"Sub Recent","Bocas","Punta Donato","orig_df",0.6880146785,2.43175509130579
"341","Gobiidae","AT14-2-2",0.923200222,923.2002223,"Sub Recent","Bocas","Punta Donato","orig_df",0.650103059,2.436944129375
"342","Gobiidae","AT12-1-3-1",0.923417487,923.4174865,"Sub Recent","Bocas","STRI Point","orig_df",0.7724355765,2.43755390853937
"343","Gobiidae","AT12-1-4-1",0.924613956,924.6139555,"Sub Recent","Bocas","STRI Point","orig_df",0.7959014189,2.4409120986411
"344","Gobiidae","AT14-2-2",0.925314446,925.3144464,"Sub Recent","Bocas","Punta Donato","orig_df",0.8104907812,2.44287832694469
"345","Gobiidae","AT14-2-2",0.92631031,926.3103096,"Sub Recent","Bocas","Punta Donato","orig_df",0.5798435793,2.44567381221311
"346","Gobiidae","AT12-1-3-1",0.928299981,928.2999808,"Sub Recent","Bocas","STRI Point","orig_df",0.7622216943,2.45125957755426
"347","Gobiidae","AT14-2-2",0.929479527,929.4795266,"Sub Recent","Bocas","Punta Donato","orig_df",1.116378997,2.45457137061968
