"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm","fish_length_cm","n_species","n_estimates","mean_a","mean_b","group_name","sed_weight_500_kg","sed_weight_whole_sample_kg","total_oto_count","fish_weight_g"
"1114","Engraulidae","AT13-12-1-1",1.776321,1776.321,"Sub Recent","Bocas","Casa Blanca","new_2025",1.135286,6.15368066999667,9,49,0.00612244897959184,3.19008591836735,"AT13-12_1",0.22898,0.5786,44,2.01527113776155
"1115","Engraulidae","AT13-12-1-1",1.569694,1569.694,"Sub Recent","Bocas","Casa Blanca","new_2025",0.941382,5.36058214597475,9,49,0.00612244897959184,3.19008591836735,"AT13-12_1",0.22898,0.5786,44,1.29769898704178
"1116","Engraulidae","AT13-12-1-1",2.087634,2087.634,"Sub Recent","Bocas","Casa Blanca","new_2025",1.297206,7.3686136492839,9,49,0.00612244897959184,3.19008591836735,"AT13-12_1",0.22898,0.5786,44,3.58063751134923
"1117","Engraulidae","AT13-12-2-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.050704,10.1573297872964,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,9.96869825948607
"1118","Engraulidae","AT13-12-2-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.047758,10.1398299917524,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,9.91401244431887
"1119","Engraulidae","AT13-12-2-1",2.108336,2108.336,"Sub Recent","Bocas","Casa Blanca","new_2025",1.284772,7.45018906036669,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,3.70863230564502
"1120","Engraulidae","AT13-12-2-1",2.417324,2417.324,"Sub Recent","Bocas","Casa Blanca","new_2025",1.413787,8.67835353915851,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,6.03421685204085
"1121","Engraulidae","AT13-12-2-1",2.009309,2009.309,"Sub Recent","Bocas","Casa Blanca","new_2025",1.068533,7.06083093445592,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,3.12498653120935
"1122","Engraulidae","AT13-12-2-1",1.853853,1853.853,"Sub Recent","Bocas","Casa Blanca","new_2025",1.004977,6.45411079417979,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,2.34624263803425
"1123","Engraulidae","AT13-12-2-1",1.98492,1984.92,"Sub Recent","Bocas","Casa Blanca","new_2025",1.095221,6.96527363408408,9,49,0.00612244897959184,3.19008591836735,"AT13-12_3",0.27994,0.6656,34,2.99206070762839
"1124","Engraulidae","AT13-12-2-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.89259,9.18927330490946,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,7.24227256184243
"1125","Engraulidae","AT13-12-2-2",2.218012,2218.012,"Sub Recent","Bocas","Casa Blanca","new_2025",1.311381,7.88389183947631,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,4.44226966491954
"1126","Engraulidae","AT13-12-2-2",1.711651,1711.651,"Sub Recent","Bocas","Casa Blanca","new_2025",0.96269,5.90424566701977,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,1.76606193588574
"1127","Engraulidae","AT13-12-2-2",2.352568,2352.568,"Sub Recent","Bocas","Casa Blanca","new_2025",1.35765,8.41937108597257,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,5.47831199071272
"1128","Engraulidae","AT13-12-2-2",2.048828,2048.828,"Sub Recent","Bocas","Casa Blanca","new_2025",1.226465,7.21595291912225,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,3.34931343911068
"1129","Engraulidae","AT13-12-2-2",2.067201,2067.201,"Sub Recent","Bocas","Casa Blanca","new_2025",1.124203,7.28818998555511,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,3.45745140786474
"1130","Engraulidae","AT13-12-2-2",2.268693,2268.693,"Sub Recent","Bocas","Casa Blanca","new_2025",1.187434,8.08515262074795,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,4.81424946803116
"1131","Engraulidae","AT13-12-2-2",2.071118,2071.118,"Sub Recent","Bocas","Casa Blanca","new_2025",1.058193,7.30360007770137,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,3.48082627972522
"1132","Engraulidae","AT13-12-2-2",1.50041,1500.41,"Sub Recent","Bocas","Casa Blanca","new_2025",0.859058,5.09726970328562,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,1.10507800347742
"1133","Engraulidae","AT13-12-2-2",1.625594,1625.594,"Sub Recent","Bocas","Casa Blanca","new_2025",1.080363,5.57401477547215,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,1.46982480724084
"1134","Engraulidae","AT13-12-2-2",2.03716,2037.16,"Sub Recent","Bocas","Casa Blanca","new_2025",1.317899,7.17011675224758,9,49,0.00612244897959184,3.19008591836735,"AT13-12_4",0.27237,0.6317,40,3.28191512636555
"1135","Engraulidae","AT13-12-3-1",2.146716,2146.716,"Sub Recent","Bocas","Casa Blanca","new_2025",1.260246,7.60166875094072,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,3.95458015402306
"1136","Engraulidae","AT13-12-3-1",1.504588,1504.588,"Sub Recent","Bocas","Casa Blanca","new_2025",0.950462,5.11310889859455,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,1.11606978041323
"1137","Engraulidae","AT13-12-3-1",1.894103,1894.103,"Sub Recent","Bocas","Casa Blanca","new_2025",1.098365,6.61065464659089,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,2.53265192155321
"1138","Engraulidae","AT13-12-3-1",1.864829,1864.829,"Sub Recent","Bocas","Casa Blanca","new_2025",1.057322,6.49676097131168,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,2.39606212711289
"1139","Engraulidae","AT13-12-3-1",1.727241,1727.241,"Sub Recent","Bocas","Casa Blanca","new_2025",1.011784,5.96427875256714,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,1.82398648162621
"1140","Engraulidae","AT13-12-3-1",1.684669,1684.669,"Sub Recent","Bocas","Casa Blanca","new_2025",0.964392,5.80049469590586,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,1.66895346998272
"1141","Engraulidae","AT13-12-3-1",1.69748,1697.48,"Sub Recent","Bocas","Casa Blanca","new_2025",0.916464,5.84973165667491,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,1.71456813405882
"1142","Engraulidae","AT13-12-3-1",2.281393,2281.393,"Sub Recent","Bocas","Casa Blanca","new_2025",1.429042,8.1356680153349,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,4.91086234778424
"1143","Engraulidae","AT13-12-3-1",1.023819,1023.819,"Sub Recent","Bocas","Casa Blanca","new_2025",0.732446,3.327651201427,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,0.283523859149832
"1144","Engraulidae","AT13-12-3-1",1.639185,1639.185,"Sub Recent","Bocas","Casa Blanca","new_2025",1.170481,5.62603642344313,9,49,0.00612244897959184,3.19008591836735,"AT13-12_5",0.26412,0.582,38,1.51403436197967
"1145","Engraulidae","AT13-12-3-2",2.069221,2069.221,"Sub Recent","Bocas","Casa Blanca","new_2025",1.215587,7.29613656060781,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,3.46949170532594
"1146","Engraulidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.101904,10.4585075493969,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,10.942615876856
"1147","Engraulidae","AT13-12-3-2",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",0.999853,9.85254493762454,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,9.04544656610731
"1148","Engraulidae","AT13-12-3-2",1.950132,1950.132,"Sub Recent","Bocas","Casa Blanca","new_2025",1.192693,6.82920792605238,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,2.80955949634982
"1149","Engraulidae","AT13-12-3-2",2.305412,2305.412,"Sub Recent","Bocas","Casa Blanca","new_2025",1.380978,8.23129464566762,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,5.0973824804181
"1150","Engraulidae","AT13-12-3-2",2.067663,2067.663,"Sub Recent","Bocas","Casa Blanca","new_2025",1.064454,7.29000739030765,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,3.46020252463835
"1151","Engraulidae","AT13-12-3-2",1.943422,1943.422,"Sub Recent","Bocas","Casa Blanca","new_2025",1.078044,6.80299537104997,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,2.77530219160573
"1152","Engraulidae","AT13-12-3-2",1.755554,1755.554,"Sub Recent","Bocas","Casa Blanca","new_2025",1.150488,6.07346496849906,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,1.93265804835847
"1153","Engraulidae","AT13-12-3-2",1.245075,1245.075,"Sub Recent","Bocas","Casa Blanca","new_2025",0.854656,4.13947929901776,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,0.568898793566234
"1154","Engraulidae","AT13-12-3-2",1.486623,1486.623,"Sub Recent","Bocas","Casa Blanca","new_2025",1.036968,5.04503815774664,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,1.06935813146588
"1155","Engraulidae","AT13-12-3-2",1.71472,1714.72,"Sub Recent","Bocas","Casa Blanca","new_2025",1.132921,5.91605861302352,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,1.7773586808291
"1156","Engraulidae","AT13-12-3-2",2.261017,2261.017,"Sub Recent","Bocas","Casa Blanca","new_2025",1.446834,8.05463649403021,9,49,0.00612244897959184,3.19008591836735,"AT13-12_6",0.33171,0.6298,57,4.75652284275223
"1157","Engraulidae","AT13-12-4-1",1.890584,1890.584,"Sub Recent","Bocas","Casa Blanca","new_2025",1.140042,6.59695275563752,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,2.51594378945756
"1158","Engraulidae","AT13-12-4-1",1.467532,1467.532,"Sub Recent","Bocas","Casa Blanca","new_2025",0.849345,4.97280522559345,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,1.02127722813014
"1159","Engraulidae","AT13-12-4-1",1.508586,1508.586,"Sub Recent","Bocas","Casa Blanca","new_2025",0.980916,5.12827046448976,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,1.12666139803119
"1160","Engraulidae","AT13-12-4-1",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.159275,10.7896405855149,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,12.0866567615888
"1161","Engraulidae","AT13-12-4-1",2.4375,2437.5,"Sub Recent","Bocas","Casa Blanca","new_2025",1.425739,8.7592098372617,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,6.21540278505112
"1162","Engraulidae","AT13-12-4-1",1.772849,1772.849,"Sub Recent","Bocas","Casa Blanca","new_2025",1.131048,6.14026194815285,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,2.00128574434055
"1163","Engraulidae","AT13-12-4-1",2.351164,2351.164,"Sub Recent","Bocas","Casa Blanca","new_2025",1.417635,8.41376503994891,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,5.46668387197558
"1164","Engraulidae","AT13-12-4-1",2.419234,2419.234,"Sub Recent","Bocas","Casa Blanca","new_2025",1.411497,8.68600461989339,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,6.05120429301806
"1165","Engraulidae","AT13-12-4-1",2.09207,2092.07,"Sub Recent","Bocas","Casa Blanca","new_2025",1.303763,7.38608568153916,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,3.6077923744174
"1166","Engraulidae","AT13-12-4-1",1.944284,1944.284,"Sub Recent","Bocas","Casa Blanca","new_2025",1.076554,6.80636218068677,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,2.77968614963692
"1167","Engraulidae","AT13-12-4-1",1.786894,1786.894,"Sub Recent","Bocas","Casa Blanca","new_2025",0.986965,6.19456229463277,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,2.05829261483144
"1168","Engraulidae","AT13-12-4-1",2.126974,2126.974,"Sub Recent","Bocas","Casa Blanca","new_2025",1.388906,7.523710741334,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,3.82665090059825
"1169","Engraulidae","AT13-12-4-1",2.205645,2205.645,"Sub Recent","Bocas","Casa Blanca","new_2025",1.415994,7.83486117078383,9,49,0.00612244897959184,3.19008591836735,"AT13-12_7",0.28469,0.5885,73,4.3547362114114
"1170","Engraulidae","AT13-12-4-2",1.57681,1576.81,"Sub Recent","Bocas","Casa Blanca","new_2025",1.019248,5.38770364962999,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,1.31876015428418
"1171","Engraulidae","AT13-12-4-2",1.749607,1749.607,"Sub Recent","Bocas","Casa Blanca","new_2025",1.00979,6.05051394139237,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,1.90945607977639
"1172","Engraulidae","AT13-12-4-2",1.831265,1831.265,"Sub Recent","Bocas","Casa Blanca","new_2025",1.118663,6.36643120182745,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,2.24606667643378
"1173","Engraulidae","AT13-12-4-2",2.237943,2237.943,"Sub Recent","Bocas","Casa Blanca","new_2025",1.310055,7.96297757367246,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,4.58599329114567
"1174","Engraulidae","AT13-12-4-2",1.793583,1793.583,"Sub Recent","Bocas","Casa Blanca","new_2025",1.129991,6.22044049633608,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,2.08584875865159
"1175","Engraulidae","AT13-12-4-2",2.142946,2142.946,"Sub Recent","Bocas","Casa Blanca","new_2025",1.14209,7.58677518749712,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,3.92991633052489
"1176","Engraulidae","AT13-12-4-2",2.061843,2061.843,"Sub Recent","Bocas","Casa Blanca","new_2025",1.016759,7.2671162476712,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,3.42566037450769
"1177","Engraulidae","AT13-12-4-2",1.933835,1933.835,"Sub Recent","Bocas","Casa Blanca","new_2025",0.981793,6.7655620218177,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,2.72687913744777
"1178","Engraulidae","AT13-12-4-2",2.396632,2396.632,"Sub Recent","Bocas","Casa Blanca","new_2025",1.589244,8.59551045055869,9,49,0.00612244897959184,3.19008591836735,"AT13-12_8",0.28791,0.6922,48,5.85237412671826
"1179","Engraulidae","AT14-1-1",1.514528,1514.528,"Sub Recent","Bocas","Casa Blanca","new_2025",0.818253,5.15081282854882,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,1.14253638640937
"1180","Engraulidae","AT14-1-1",1.170796,1170.796,"Sub Recent","Bocas","Casa Blanca","new_2025",0.800216,3.8649087136958,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,0.457035356305086
"1181","Engraulidae","AT14-1-1",2.050926,2050.926,"Sub Recent","Bocas","Casa Blanca","new_2025",1.25606,7.22419783999117,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,3.36153690219031
"1182","Engraulidae","AT14-1-1",1.547883,1547.883,"Sub Recent","Bocas","Casa Blanca","new_2025",0.872983,5.27754186869766,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,1.23465132747053
"1183","Engraulidae","AT14-1-1",1.816188,1816.188,"Sub Recent","Bocas","Casa Blanca","new_2025",1.222819,6.30797650853011,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,2.18093747311966
"1184","Engraulidae","AT14-1-1",1.853334,1853.334,"Sub Recent","Bocas","Casa Blanca","new_2025",1.011131,6.45209480344898,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,2.34390552960262
"1185","Engraulidae","AT14-1-1",2.988191,2988.191,"Sub Recent","Bocas","Casa Blanca","new_2025",1.72396,10.9943201661785,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,12.8334009244881
"1186","Engraulidae","AT14-1-1",1.807547,1807.547,"Sub Recent","Bocas","Casa Blanca","new_2025",1.16152,6.27449996672746,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.235586,0.6604,39,2.14422866936488
"1187","Engraulidae","AT14-1-3",1.314927,1314.927,"Sub Recent","Bocas","Casa Blanca","new_2025",0.803145,4.39942422057739,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,0.69089681150503
"1188","Engraulidae","AT14-1-3",1.702775,1702.775,"Sub Recent","Bocas","Casa Blanca","new_2025",1.005151,5.87009469861618,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,1.73368067564087
"1189","Engraulidae","AT14-1-3",1.79956,1799.56,"Sub Recent","Bocas","Casa Blanca","new_2025",1.01359,6.24357358781869,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,2.11069526500629
"1190","Engraulidae","AT14-1-3",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.783728,14.0584703463041,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,28.1155280311324
"1191","Engraulidae","AT14-1-3",1.077205,1077.205,"Sub Recent","Bocas","Casa Blanca","new_2025",1.946221,3.52182835875432,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,0.339752503913535
"1192","Engraulidae","AT14-1-3",1.165781,1165.781,"Sub Recent","Bocas","Casa Blanca","new_2025",1.521468,3.8464420592141,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,0.450105452104664
"1193","Engraulidae","AT14-1-3",1.030905,1030.905,"Sub Recent","Bocas","Casa Blanca","new_2025",2.17019,3.35335849890372,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,0.290570470023763
"1194","Engraulidae","AT14-1-3",1.328058,1328.058,"Sub Recent","Bocas","Casa Blanca","new_2025",1.932892,4.44847086276358,9,49,0.00612244897959184,3.19008591836735,"AT14-1_3",0.177701,0.6843,95,0.715769455286078
"1195","Engraulidae","AT14-1-5",1.638326,1638.326,"Sub Recent","Bocas","Casa Blanca","new_2025",0.97131,5.62274698588903,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.093953,0.4014,23,1.51121221819537
"1196","Engraulidae","AT14-1-5",2.156096,2156.096,"Sub Recent","Bocas","Casa Blanca","new_2025",1.367934,7.63873801340183,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.093953,0.4014,23,4.01642808359029
"1197","Engraulidae","AT14-1-5",2.048577,2048.577,"Sub Recent","Bocas","Casa Blanca","new_2025",1.29799,7.21496658076967,9,49,0.00612244897959184,3.19008591836735,"AT14-1_1",0.093953,0.4014,23,3.34785319522943
"1198","Engraulidae","AT14-1-8",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.060676,10.2164253473872,9,49,0.00612244897959184,3.19008591836735,"AT14-1_5",0.186586,0.6334,63,10.1548986484511
"1199","Engraulidae","AT14-1-8",1.631733,1631.733,"Sub Recent","Bocas","Casa Blanca","new_2025",0.846579,5.5975065354416,9,49,0.00612244897959184,3.19008591836735,"AT14-1_5",0.186586,0.6334,63,1.48967745414584
"1200","Engraulidae","AT14-1-8",1.57856,1578.56,"Sub Recent","Bocas","Casa Blanca","new_2025",0.918603,5.39437566988735,9,49,0.00612244897959184,3.19008591836735,"AT14-1_5",0.186586,0.6334,63,1.32397703228835
"1201","Engraulidae","AT14-1-8",2.054433,2054.433,"Sub Recent","Bocas","Casa Blanca","new_2025",1.081516,7.23798216327515,9,49,0.00612244897959184,3.19008591836735,"AT14-1_5",0.186586,0.6334,63,3.38204112192387
"1202","Engraulidae","AT14-1-8",1.863894,1863.894,"Sub Recent","Bocas","Casa Blanca","new_2025",1.049521,6.49312664457679,9,49,0.00612244897959184,3.19008591836735,"AT14-1_5",0.186586,0.6334,63,2.39178884588254
"1203","Engraulidae","AT14-1-7",1.473121,1473.121,"Sub Recent","Bocas","Casa Blanca","new_2025",1.039815,4.99394063543677,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,1.0351887687582
"1204","Engraulidae","AT14-1-7",1.186351,1186.351,"Sub Recent","Bocas","Casa Blanca","new_2025",0.827258,3.92224474458123,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,0.479017997161493
"1205","Engraulidae","AT14-1-7",1.473242,1473.242,"Sub Recent","Bocas","Casa Blanca","new_2025",1.002964,4.99439831284747,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,1.03549144728931
"1206","Engraulidae","AT14-1-7",1.627115,1627.115,"Sub Recent","Bocas","Casa Blanca","new_2025",0.889963,5.57983414372793,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,1.47472566507386
"1207","Engraulidae","AT14-1-7",1.163972,1163.972,"Sub Recent","Bocas","Casa Blanca","new_2025",0.769668,3.83978306167684,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,0.447624360582287
"1208","Engraulidae","AT14-1-7",1.997909,1997.909,"Sub Recent","Bocas","Casa Blanca","new_2025",1.301301,7.01614836337029,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,3.06233661744913
"1209","Engraulidae","AT14-1-7",1.92063,1920.63,"Sub Recent","Bocas","Casa Blanca","new_2025",NA,6.71403702834618,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,2.66118050404505
"1210","Engraulidae","AT14-1-7",NA,NA,"Sub Recent","Bocas","Casa Blanca","new_2025",1.165452,10.8249116376106,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,12.2131519097819
"1211","Engraulidae","AT14-1-7",2.027128,2027.128,"Sub Recent","Bocas","Casa Blanca","new_2025",1.055984,7.13073167294858,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,3.224751368365
"1212","Engraulidae","AT14-1-7",1.707455,1707.455,"Sub Recent","Bocas","Casa Blanca","new_2025",0.987998,5.88809873177751,9,49,0.00612244897959184,3.19008591836735,"AT14-1_4",0.178184,0.6442,58,1.75070046274913
"1213","Engraulidae","AT14-2-1",1.967888,1967.888,"Sub Recent","Bocas","Punta Donato","new_2025",1.250415,6.89862187208305,9,49,0.00612244897959184,3.19008591836735,"AT14-2_1",0.126321,0.6472,39,2.90167726906709
"1214","Engraulidae","AT14-2-1",NA,NA,"Sub Recent","Bocas","Punta Donato","new_2025",1.170917,10.8560570294738,9,49,0.00612244897959184,3.19008591836735,"AT14-2_1",0.126321,0.6472,39,12.3256039387518
"1215","Engraulidae","AT14-2-1",2.041452,2041.452,"Sub Recent","Bocas","Punta Donato","new_2025",1.205502,7.18697377248495,9,49,0.00612244897959184,3.19008591836735,"AT14-2_1",0.126321,0.6472,39,3.30659267307131
"1216","Engraulidae","AT14-2-1",2.076716,2076.716,"Sub Recent","Bocas","Punta Donato","new_2025",1.354069,7.32562934239097,9,49,0.00612244897959184,3.19008591836735,"AT14-2_1",0.126321,0.6472,39,3.514429548073
"1217","Engraulidae","AT14-2-1",1.547892,1547.892,"Sub Recent","Bocas","Punta Donato","new_2025",1.077284,5.27757610629663,9,49,0.00612244897959184,3.19008591836735,"AT14-2_1",0.126321,0.6472,39,1.23467687926503
"1218","Engraulidae","AT14-2-4",1.360227,1360.227,"Sub Recent","Bocas","Punta Donato","new_2025",0.906818,4.56886420495022,9,49,0.00612244897959184,3.19008591836735,"AT14-2_3",0.074169,0.5598,30,0.77941755365154
"1219","Engraulidae","AT14-2-4",1.016558,1016.558,"Sub Recent","Bocas","Punta Donato","new_2025",0.769737,3.30133037817843,9,49,0.00612244897959184,3.19008591836735,"AT14-2_3",0.074169,0.5598,30,0.276431551937302
"1220","Engraulidae","AT14-2-4",1.145475,1145.475,"Sub Recent","Bocas","Punta Donato","new_2025",0.798839,3.77176393622581,9,49,0.00612244897959184,3.19008591836735,"AT14-2_3",0.074169,0.5598,30,0.422816256917603
"1221","Engraulidae","AT14-2-4",1.600759,1600.759,"Sub Recent","Bocas","Punta Donato","new_2025",1.067877,5.47908523708715,9,49,0.00612244897959184,3.19008591836735,"AT14-2_3",0.074169,0.5598,30,1.39144916410863
"1222","Engraulidae","AT14-3-2",2.097747,2097.747,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.303508,7.40845188429742,9,49,0.00612244897959184,3.19008591836735,"AT14-3_1",0.078406,0.4314,7,3.64275960819855
"1223","Engraulidae","AT14-3-4",2.128592,2128.592,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.376335,7.53009682538117,9,49,0.00612244897959184,3.19008591836735,"AT14-3_3",0.207246,0.625,27,3.8370220615524
"1224","Engraulidae","AT14-3-4",2.338548,2338.548,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.441765,8.36340789261765,9,49,0.00612244897959184,3.19008591836735,"AT14-3_3",0.207246,0.625,27,5.3629911736005
"1225","Engraulidae","AT14-3-4",1.987739,1987.739,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.259246,6.97631170091616,9,49,0.00612244897959184,3.19008591836735,"AT14-3_3",0.207246,0.625,27,3.00721309583662
"1226","Engraulidae","AT14-3-6",NA,NA,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.38955,12.0595771796447,9,49,0.00612244897959184,3.19008591836735,"AT14-3_5",0.31401,0.6877,40,17.237227767159
"1227","Engraulidae","AT14-3-6",1.929135,1929.135,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.308235,6.74721826545674,9,49,0.00612244897959184,3.19008591836735,"AT14-3_5",0.31401,0.6877,40,2.70336317815237
"1228","Engraulidae","AT14-3-5",2.073541,2073.541,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.42191,7.31313422896424,9,49,0.00612244897959184,3.19008591836735,"AT14-3_4",0.279638,0.6827,60,3.49534239715661
"1229","Engraulidae","AT14-3-5",1.556097,1556.097,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.039909,5.3087989552936,9,49,0.00612244897959184,3.19008591836735,"AT14-3_4",0.279638,0.6827,60,1.2581302219874
"1230","Engraulidae","AT14-3-5",2.128832,2128.832,"Sub Recent","Bocas","Cayo Adriana","new_2025",1.147517,7.53104412922322,9,49,0.00612244897959184,3.19008591836735,"AT14-3_4",0.279638,0.6827,60,3.83856214850371
