"","family","sample","oto_length_mm","oto_length_um","type_age","region","locality","source","oto_width_mm"
"1","Apogonidae","AT14-2-2",0.926688172,926.6881724,"Sub Recent","Bocas","Punta Donato","orig_df",0.7170708572
"2","Apogonidae","AT14-2-2",0.944686134,944.6861343,"Sub Recent","Bocas","Punta Donato","orig_df",0.6990807196
"3","Apogonidae","AT14-2-2",0.951001509,951.0015092,"Sub Recent","Bocas","Punta Donato","orig_df",0.3823862008
"4","Apogonidae","AT14-1-8",0.994560545,994.5605452,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7180324654
"5","Apogonidae","AT14-2-2",0.997574687,997.5746869,"Sub Recent","Bocas","Punta Donato","orig_df",0.6827017128
"6","Apogonidae","AT12-1-2-1",1.025717844,1025.717844,"Sub Recent","Bocas","STRI Point","orig_df",0.7421239062
"7","Apogonidae","AT14-2-2",1.061617646,1061.617646,"Sub Recent","Bocas","Punta Donato","orig_df",0.8489800187
"8","Apogonidae","AT14-2-2",1.076746835,1076.746835,"Sub Recent","Bocas","Punta Donato","orig_df",0.7843882615
"9","Apogonidae","AT14-2-2",1.07974164,1079.74164,"Sub Recent","Bocas","Punta Donato","orig_df",0.7919812523
"10","Apogonidae","AT14-2-2",1.082078936,1082.078936,"Sub Recent","Bocas","Punta Donato","orig_df",0.8073079346
"11","Apogonidae","AT14-2-2",1.086303309,1086.303309,"Sub Recent","Bocas","Punta Donato","orig_df",0.8542800749
"12","Apogonidae","AT14-2-2",1.095762813,1095.762813,"Sub Recent","Bocas","Punta Donato","orig_df",0.8810711359
"13","Apogonidae","AT14-2-2",1.104713454,1104.713454,"Sub Recent","Bocas","Punta Donato","orig_df",0.7393405037
"14","Apogonidae","AT14-2-2",1.134870263,1134.870263,"Sub Recent","Bocas","Punta Donato","orig_df",0.8387427198
"15","Apogonidae","AT14-1-7",1.142609815,1142.609815,"Sub Recent","Bocas","Casa Blanca","orig_df",0.881953089
"16","Apogonidae","AT14-2-2",1.1565625,1156.5625,"Sub Recent","Bocas","Punta Donato","orig_df",0.9176369413
"17","Apogonidae","AT14-2-2",1.165709234,1165.709234,"Sub Recent","Bocas","Punta Donato","orig_df",0.774141678
"18","Apogonidae","AT14-2-2",1.170306173,1170.306173,"Sub Recent","Bocas","Punta Donato","orig_df",0.8824812255
"19","Apogonidae","AT14-2-2",1.181146111,1181.146111,"Sub Recent","Bocas","Punta Donato","orig_df",0.8924962142
"20","Apogonidae","AT14-2-2",1.186594917,1186.594917,"Sub Recent","Bocas","Punta Donato","orig_df",0.8127486463
"21","Apogonidae","AT14-2-2",1.251511095,1251.511095,"Sub Recent","Bocas","Punta Donato","orig_df",0.874159448
"22","Apogonidae","AT12-1-2-1",1.257800095,1257.800095,"Sub Recent","Bocas","STRI Point","orig_df",0.9077460519
"23","Apogonidae","AT14-3-3",1.270001715,1270.001715,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9374673213
"24","Apogonidae","AT14-3-3",1.290497088,1290.497088,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9788695281
"25","Apogonidae","AT14-1-1",1.292959652,1292.959652,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9386722543
"26","Apogonidae","AT12-1-2-1",1.33632696,1336.32696,"Sub Recent","Bocas","STRI Point","orig_df",0.9679553418
"27","Apogonidae","AT14-1-1",1.339532006,1339.532006,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8864278795
"28","Apogonidae","AT14-1-3",1.365143468,1365.143468,"Sub Recent","Bocas","Casa Blanca","orig_df",0.996677237
"29","Apogonidae","AT14-1-8",1.378500144,1378.500144,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9750952634
"30","Apogonidae","AT14-3-3",1.407910717,1407.910717,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.025442579
"31","Apogonidae","AT12-1-2-1",1.441343285,1441.343285,"Sub Recent","Bocas","STRI Point","orig_df",1.084116128
"32","Apogonidae","AT14-1-7",1.528824716,1528.824716,"Sub Recent","Bocas","Casa Blanca","orig_df",1.109171123
"33","Apogonidae","AT12-1-2-1",1.543786858,1543.786858,"Sub Recent","Bocas","STRI Point","orig_df",1.113346145
"34","Apogonidae","AT14-1-3",1.545103464,1545.103464,"Sub Recent","Bocas","Casa Blanca","orig_df",1.154639937
"35","Apogonidae","AT12-1-2-1",1.545888416,1545.888416,"Sub Recent","Bocas","STRI Point","orig_df",1.189957215
"36","Apogonidae","AT12-1-2-1",1.570381169,1570.381169,"Sub Recent","Bocas","STRI Point","orig_df",1.230284451
"37","Apogonidae","AT14-1-7",1.623892203,1623.892203,"Sub Recent","Bocas","Casa Blanca","orig_df",1.15569127
"38","Apogonidae","AT12-1-2-1",1.624061315,1624.061315,"Sub Recent","Bocas","STRI Point","orig_df",1.128571226
"39","Apogonidae","AT14-1-2",1.62506275,1625.06275,"Sub Recent","Bocas","Casa Blanca","orig_df",1.252015529
"40","Apogonidae","AT12-1-2-1",1.691401637,1691.401637,"Sub Recent","Bocas","STRI Point","orig_df",1.179855533
"41","Apogonidae","AT14-1-8",1.692306444,1692.306444,"Sub Recent","Bocas","Casa Blanca","orig_df",1.240481314
"42","Apogonidae","AT12-1-2-1",1.701354584,1701.354584,"Sub Recent","Bocas","STRI Point","orig_df",1.164855224
"43","Apogonidae","AT12-1-2-1",1.706048093,1706.048093,"Sub Recent","Bocas","STRI Point","orig_df",1.309125845
"44","Apogonidae","AT14-1-3",1.724667035,1724.667035,"Sub Recent","Bocas","Casa Blanca","orig_df",1.231835692
"45","Apogonidae","AT14-3-3",1.751298297,1751.298297,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.275519227
"46","Apogonidae","AT12-1-2-1",1.781612486,1781.612486,"Sub Recent","Bocas","STRI Point","orig_df",1.292519991
"47","Apogonidae","AT14-1-3",1.908211014,1908.211014,"Sub Recent","Bocas","Casa Blanca","orig_df",1.421852057
"48","Apogonidae","AT14-1-1",1.94554285,1945.54285,"Sub Recent","Bocas","Casa Blanca","orig_df",1.341435494
"49","Apogonidae","AT14-1-8",1.950585646,1950.585646,"Sub Recent","Bocas","Casa Blanca","orig_df",1.41474328
"50","Apogonidae","AT14-1-1",1.953203937,1953.203937,"Sub Recent","Bocas","Casa Blanca","orig_df",1.416752279
"51","Apogonidae","AT14-1-8",1.964138115,1964.138115,"Sub Recent","Bocas","Casa Blanca","orig_df",1.590145872
"52","Apogonidae","AT12-1-2-1",2.001380853,2001.380853,"Sub Recent","Bocas","STRI Point","orig_df",1.442103438
"53","Apogonidae","AT14-1-2",2.04190424,2041.90424,"Sub Recent","Bocas","Casa Blanca","orig_df",1.330806483
"54","Apogonidae","AT12-1-2-1",2.069616646,2069.616646,"Sub Recent","Bocas","STRI Point","orig_df",1.471343281
"55","Apogonidae","AT14-1-2",2.076924728,2076.924728,"Sub Recent","Bocas","Casa Blanca","orig_df",1.620789402
"56","Apogonidae","AT12-1-2-1",2.086939716,2086.939716,"Sub Recent","Bocas","STRI Point","orig_df",1.496958705
"57","Apogonidae","AT14-1-8",2.175918365,2175.918365,"Sub Recent","Bocas","Casa Blanca","orig_df",1.611214394
"58","Apogonidae","AT14-1-7",2.180811687,2180.811687,"Sub Recent","Bocas","Casa Blanca","orig_df",1.496609675
"59","Apogonidae","AT14-1-8",2.366805573,2366.805573,"Sub Recent","Bocas","Casa Blanca","orig_df",1.819834339
"60","Apogonidae","AT14-1-1",2.585839296,2585.839296,"Sub Recent","Bocas","Casa Blanca","orig_df",1.816993048
"61","Apogonidae","AT14-1-1",2.745724838,2745.724838,"Sub Recent","Bocas","Casa Blanca","orig_df",1.848014555
"62","Apogonidae","AT14-1-3",3.208563396,3208.563396,"Sub Recent","Bocas","Casa Blanca","orig_df",2.274090185
"63","Apogonidae","AT14-3-3",3.293061933,3293.061933,"Sub Recent","Bocas","Cayo Adriana","orig_df",2.193178266
"64","Atherinidae","AT13-12-1-1",0.930783592,930.7835919,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7517435264
"65","Atherinidae","AT14-1-3",0.952491165,952.4911648,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7811149641
"66","Atherinidae","AT13-12-2-2",0.955525008,955.5250076,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7941440685
"67","Atherinidae","AT13-12-1-1",1.012402432,1012.402432,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8295506284
"68","Atherinidae","AT14-1-3",1.043253818,1043.253818,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7426073851
"69","Atherinidae","AT14-1-3",1.070350584,1070.350584,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8667074632
"70","Atherinidae","AT13-12-4-1",1.148629459,1148.629459,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9330063554
"71","Atherinidae","AT13-10-2-2",1.150252562,1150.252562,"Sub Recent","Bocas","Punta Caracol","orig_df",0.910283277
"72","Atherinidae","AT13-10-1-2",1.156405516,1156.405516,"Sub Recent","Bocas","Punta Caracol","orig_df",0.8966905985
"73","Atherinidae","AT13-12-2-2",1.157460543,1157.460543,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9277484584
"74","Atherinidae","AT13-12-4-1",1.173540099,1173.540099,"Sub Recent","Bocas","Casa Blanca","orig_df",0.9468577609
"75","Atherinidae","AT13-10-1-2",1.200424715,1200.424715,"Sub Recent","Bocas","Punta Caracol","orig_df",0.9206188575
"76","Atherinidae","AT13-10-2-2",1.225953164,1225.953164,"Sub Recent","Bocas","Punta Caracol","orig_df",1.066798338
"77","Atherinidae","AT13-10-2-2",1.228139667,1228.139667,"Sub Recent","Bocas","Punta Caracol","orig_df",0.9999383534
"78","Atherinidae","AT13-12-1-2",1.262807606,1262.807606,"Sub Recent","Bocas","Casa Blanca","orig_df",1.032759658
"79","Atherinidae","AT13-12-2-2",1.305157898,1305.157898,"Sub Recent","Bocas","Casa Blanca","orig_df",1.087777545
"80","Atherinidae","AT13-12-1-2",1.311050897,1311.050897,"Sub Recent","Bocas","Casa Blanca","orig_df",1.023758735
"81","Atherinidae","AT13-10-2-2",1.325083728,1325.083728,"Sub Recent","Bocas","Punta Caracol","orig_df",1.059334062
"82","Atherinidae","AT13-12-2-2",1.327838519,1327.838519,"Sub Recent","Bocas","Casa Blanca","orig_df",1.111920689
"83","Atherinidae","AT13-10-2-2",1.335448084,1335.448084,"Sub Recent","Bocas","Punta Caracol","orig_df",1.19926763
"84","Atherinidae","AT14-1-3",1.34967258,1349.67258,"Sub Recent","Bocas","Casa Blanca","orig_df",1.04575168
"85","Atherinidae","AT14-1-3",1.349859412,1349.859412,"Sub Recent","Bocas","Casa Blanca","orig_df",1.092013115
"86","Atherinidae","AT13-12-2-2",1.35300664,1353.00664,"Sub Recent","Bocas","Casa Blanca","orig_df",1.126910556
"87","Atherinidae","AT13-12-2-2",1.35312151,1353.12151,"Sub Recent","Bocas","Casa Blanca","orig_df",1.170903089
"88","Atherinidae","AT13-10-1-2",1.369907202,1369.907202,"Sub Recent","Bocas","Punta Caracol","orig_df",1.096734008
"89","Atherinidae","AT13-12-1-2",1.371967598,1371.967598,"Sub Recent","Bocas","Casa Blanca","orig_df",1.163881273
"90","Atherinidae","AT13-12-1-1",1.40026675,1400.26675,"Sub Recent","Bocas","Casa Blanca","orig_df",1.091967339
"91","Atherinidae","AT14-1-3",1.41446926,1414.46926,"Sub Recent","Bocas","Casa Blanca","orig_df",1.149326162
"92","Atherinidae","AT13-12-4-1",1.416334311,1416.334311,"Sub Recent","Bocas","Casa Blanca","orig_df",1.182068098
"93","Atherinidae","AT13-12-1-2",1.421384303,1421.384303,"Sub Recent","Bocas","Casa Blanca","orig_df",1.182370326
"94","Atherinidae","AT14-1-3",1.421491413,1421.491413,"Sub Recent","Bocas","Casa Blanca","orig_df",1.063475585
"95","Atherinidae","AT13-12-2-2",1.445441302,1445.441302,"Sub Recent","Bocas","Casa Blanca","orig_df",1.17325289
"96","Atherinidae","AT13-12-1-1",1.467986526,1467.986526,"Sub Recent","Bocas","Casa Blanca","orig_df",1.140097952
"97","Atherinidae","AT13-12-1-1",1.473235452,1473.235452,"Sub Recent","Bocas","Casa Blanca","orig_df",1.149560861
"98","Atherinidae","AT13-12-4-1",1.48324697,1483.24697,"Sub Recent","Bocas","Casa Blanca","orig_df",1.202978235
"99","Atherinidae","AT13-12-4-1",1.536632901,1536.632901,"Sub Recent","Bocas","Casa Blanca","orig_df",1.405602529
"100","Atherinidae","AT14-1-3",1.547242447,1547.242447,"Sub Recent","Bocas","Casa Blanca","orig_df",1.294064149
"101","Atherinidae","AT13-12-2-2",1.54925372,1549.25372,"Sub Recent","Bocas","Casa Blanca","orig_df",1.255303303
"102","Atherinidae","AT13-12-1-2",1.566587147,1566.587147,"Sub Recent","Bocas","Casa Blanca","orig_df",1.36330514
"103","Atherinidae","AT14-1-3",1.573992293,1573.992293,"Sub Recent","Bocas","Casa Blanca","orig_df",1.202493549
"104","Atherinidae","AT13-12-1-1",1.588851277,1588.851277,"Sub Recent","Bocas","Casa Blanca","orig_df",1.371693593
"105","Atherinidae","AT14-1-3",1.624700576,1624.700576,"Sub Recent","Bocas","Casa Blanca","orig_df",1.363651023
"106","Atherinidae","AT13-12-2-2",1.636137949,1636.137949,"Sub Recent","Bocas","Casa Blanca","orig_df",1.392383776
"107","Atherinidae","AT13-12-4-1",1.638071555,1638.071555,"Sub Recent","Bocas","Casa Blanca","orig_df",1.584650323
"108","Atherinidae","AT13-12-2-2",1.64172285,1641.72285,"Sub Recent","Bocas","Casa Blanca","orig_df",1.380376998
"109","Atherinidae","AT14-1-3",1.676103043,1676.103043,"Sub Recent","Bocas","Casa Blanca","orig_df",1.3844836
"110","Atherinidae","AT13-10-1-2",1.685664245,1685.664245,"Sub Recent","Bocas","Punta Caracol","orig_df",1.379333345
"111","Atherinidae","AT13-12-2-2",1.693190256,1693.190256,"Sub Recent","Bocas","Casa Blanca","orig_df",1.4002785
"112","Atherinidae","AT13-10-2-2",1.737443995,1737.443995,"Sub Recent","Bocas","Punta Caracol","orig_df",1.458834502
"113","Atherinidae","AT13-12-2-2",1.737874482,1737.874482,"Sub Recent","Bocas","Casa Blanca","orig_df",1.422282577
"114","Atherinidae","AT13-12-2-2",1.832103657,1832.103657,"Sub Recent","Bocas","Casa Blanca","orig_df",1.528393304
"115","Atherinidae","AT13-12-4-1",1.85601688,1856.01688,"Sub Recent","Bocas","Casa Blanca","orig_df",1.642471986
"116","Atherinidae","AT14-1-3",1.858346262,1858.346262,"Sub Recent","Bocas","Casa Blanca","orig_df",1.807252424
"117","Atherinidae","AT13-12-1-1",1.862734897,1862.734897,"Sub Recent","Bocas","Casa Blanca","orig_df",1.57051719
"118","Atherinidae","AT14-1-3",1.885978846,1885.978846,"Sub Recent","Bocas","Casa Blanca","orig_df",1.718496317
"119","Atherinidae","AT13-10-2-2",1.891062834,1891.062834,"Sub Recent","Bocas","Punta Caracol","orig_df",1.664919018
"120","Atherinidae","AT13-12-1-2",1.901800672,1901.800672,"Sub Recent","Bocas","Casa Blanca","orig_df",1.515437014
"121","Atherinidae","AT13-12-2-2",1.947132731,1947.132731,"Sub Recent","Bocas","Casa Blanca","orig_df",1.737629401
"122","Atherinidae","AT14-1-3",2.09159646,2091.59646,"Sub Recent","Bocas","Casa Blanca","orig_df",1.988654514
"123","Bregmacerotidae","AT13-10-4-1",1.034036091,1034.036091,"Sub Recent","Bocas","Punta Caracol","orig_df",1.007194356
"124","Bregmacerotidae","AT14-2-5",1.137792786,1137.792786,"Sub Recent","Bocas","Punta Donato","orig_df",1.072652395
"125","Bregmacerotidae","AT14-2-5",1.234117149,1234.117149,"Sub Recent","Bocas","Punta Donato","orig_df",1.144673284
"126","Bregmacerotidae","AT13-10-4-1",1.283501898,1283.501898,"Sub Recent","Bocas","Punta Caracol","orig_df",1.12656524
"127","Bregmacerotidae","AT13-10-1-1",1.341703179,1341.703179,"Sub Recent","Bocas","Punta Caracol","orig_df",1.010681979
"128","Bregmacerotidae","AT14-2-5",1.381392832,1381.392832,"Sub Recent","Bocas","Punta Donato","orig_df",1.208743771
"129","Bregmacerotidae","AT13-10-1-1",1.532034122,1532.034122,"Sub Recent","Bocas","Punta Caracol","orig_df",1.415306399
"130","Engraulidae","AT12-1-3-1",1.312643171,1312.643171,"Sub Recent","Bocas","STRI Point","orig_df",0.9616788971
"131","Engraulidae","AT13-10-1-2",1.344890509,1344.890509,"Sub Recent","Bocas","Punta Caracol","orig_df",0.7619573841
"132","Engraulidae","AT14-3-1",1.451838414,1451.838414,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.9771840291
"133","Engraulidae","AT12-1-3-1",1.469008697,1469.008697,"Sub Recent","Bocas","STRI Point","orig_df",0.9032799001
"134","Engraulidae","AT13-10-1-1",1.486565444,1486.565444,"Sub Recent","Bocas","Punta Caracol","orig_df",1.037232192
"135","Engraulidae","AT13-10-1-2",1.492078974,1492.078974,"Sub Recent","Bocas","Punta Caracol","orig_df",1.013456497
"136","Engraulidae","AT13-10-1-1",1.525905849,1525.905849,"Sub Recent","Bocas","Punta Caracol","orig_df",1.056190069
"137","Engraulidae","AT13-10-1-1",1.581430642,1581.430642,"Sub Recent","Bocas","Punta Caracol","orig_df",0.868039851
"138","Engraulidae","AT14-2-2",1.62425385,1624.25385,"Sub Recent","Bocas","Punta Donato","orig_df",1.286522115
"139","Engraulidae","AT14-2-2",1.695430619,1695.430619,"Sub Recent","Bocas","Punta Donato","orig_df",1.105713601
"140","Engraulidae","AT14-1-2",1.697241615,1697.241615,"Sub Recent","Bocas","Casa Blanca","orig_df",1.008689619
"141","Engraulidae","AT14-2-2",1.698911526,1698.911526,"Sub Recent","Bocas","Punta Donato","orig_df",1.023164099
"142","Engraulidae","AT14-1-2",1.705109523,1705.109523,"Sub Recent","Bocas","Casa Blanca","orig_df",1.030090021
"143","Engraulidae","AT14-3-1",1.779019055,1779.019055,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.132429371
"144","Engraulidae","AT12-1-3-1",1.784551958,1784.551958,"Sub Recent","Bocas","STRI Point","orig_df",1.006749648
"145","Engraulidae","AT14-3-1",1.801332453,1801.332453,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.152904364
"146","Engraulidae","AT14-3-1",1.802021577,1802.021577,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.113297469
"147","Engraulidae","AT14-2-2",1.806741349,1806.741349,"Sub Recent","Bocas","Punta Donato","orig_df",1.039926017
"148","Engraulidae","AT14-2-2",1.815816072,1815.816072,"Sub Recent","Bocas","Punta Donato","orig_df",1.071085507
"149","Engraulidae","AT12-1-3-1",1.821502152,1821.502152,"Sub Recent","Bocas","STRI Point","orig_df",1.100970361
"150","Engraulidae","AT14-1-2",1.830172512,1830.172512,"Sub Recent","Bocas","Casa Blanca","orig_df",1.061309293
"151","Engraulidae","AT14-1-2",1.8617855,1861.7855,"Sub Recent","Bocas","Casa Blanca","orig_df",1.027543623
"152","Engraulidae","AT14-1-2",1.943230835,1943.230835,"Sub Recent","Bocas","Casa Blanca","orig_df",1.041280409
"153","Engraulidae","AT14-1-2",1.958585536,1958.585536,"Sub Recent","Bocas","Casa Blanca","orig_df",1.014912627
"154","Engraulidae","AT14-2-2",1.973751053,1973.751053,"Sub Recent","Bocas","Punta Donato","orig_df",0.9507650068
"155","Engraulidae","AT14-3-1",2.013157873,2013.157873,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.288022796
"156","Engraulidae","AT14-3-1",2.019806284,2019.806284,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.265818469
"157","Engraulidae","AT14-1-2",2.038184984,2038.184984,"Sub Recent","Bocas","Casa Blanca","orig_df",1.122733648
"158","Engraulidae","AT14-2-2",2.047755404,2047.755404,"Sub Recent","Bocas","Punta Donato","orig_df",1.071220691
"159","Engraulidae","AT14-1-2",2.049119021,2049.119021,"Sub Recent","Bocas","Casa Blanca","orig_df",1.287070318
"160","Engraulidae","AT14-2-2",2.059864996,2059.864996,"Sub Recent","Bocas","Punta Donato","orig_df",1.411285134
"161","Engraulidae","AT14-1-2",2.068315484,2068.315484,"Sub Recent","Bocas","Casa Blanca","orig_df",1.117495538
"162","Engraulidae","AT14-1-2",2.06847298,2068.47298,"Sub Recent","Bocas","Casa Blanca","orig_df",1.061102868
"163","Engraulidae","AT14-3-1",2.095029332,2095.029332,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.287478735
"164","Engraulidae","AT14-3-1",2.144358141,2144.358141,"Sub Recent","Bocas","Cayo Adriana","orig_df",1.33829699
"165","Engraulidae","AT14-1-2",2.155882707,2155.882707,"Sub Recent","Bocas","Casa Blanca","orig_df",1.4513266
"166","Engraulidae","AT14-2-2",2.201602312,2201.602312,"Sub Recent","Bocas","Punta Donato","orig_df",1.154777782
"167","Engraulidae","AT14-2-2",2.226526513,2226.526513,"Sub Recent","Bocas","Punta Donato","orig_df",1.116015549
"168","Engraulidae","AT14-2-2",2.361219018,2361.219018,"Sub Recent","Bocas","Punta Donato","orig_df",1.397833647
"169","Engraulidae","AT14-2-2",2.380814445,2380.814445,"Sub Recent","Bocas","Punta Donato","orig_df",1.724293443
"170","Engraulidae","AT13-10-1-1",2.405554924,2405.554924,"Sub Recent","Bocas","Punta Caracol","orig_df",1.417208227
"171","Engraulidae","AT14-2-2",2.435383131,2435.383131,"Sub Recent","Bocas","Punta Donato","orig_df",1.178804083
"172","Engraulidae","AT14-2-2",2.504216802,2504.216802,"Sub Recent","Bocas","Punta Donato","orig_df",1.674913522
"173","Engraulidae","AT14-2-2",2.671293781,2671.293781,"Sub Recent","Bocas","Punta Donato","orig_df",1.747031537
"174","Engraulidae","AT14-2-2",2.900392734,2900.392734,"Sub Recent","Bocas","Punta Donato","orig_df",1.802913017
"175","Gerreidae","AT13-12-4-2",0.98320843,983.2084303,"Sub Recent","Bocas","Casa Blanca","orig_df",0.7217050023
"176","Gerreidae","AT13-12-4-2",1.28726986,1287.26986,"Sub Recent","Bocas","Casa Blanca","orig_df",0.8991814462
"177","Gerreidae","AT13-12-1-1",1.567334875,1567.334875,"Sub Recent","Bocas","Casa Blanca","orig_df",1.122261679
"178","Gerreidae","AT13-12-4-2",2.033410309,2033.410309,"Sub Recent","Bocas","Casa Blanca","orig_df",1.440639001
"179","Gerreidae","AT13-12-1-1",3.443870649,3443.870649,"Sub Recent","Bocas","Casa Blanca","orig_df",2.198865628
"180","Gobiidae","AT14-2-2",0.607489825,607.4898252,"Sub Recent","Bocas","Punta Donato","orig_df",0.5389617248
"181","Gobiidae","AT14-2-2",0.64669726,646.6972604,"Sub Recent","Bocas","Punta Donato","orig_df",0.6638111708
"182","Gobiidae","AT14-2-2",0.648851015,648.8510153,"Sub Recent","Bocas","Punta Donato","orig_df",0.7754351765
"183","Gobiidae","AT14-2-1",0.649196822,649.1968219,"Sub Recent","Bocas","Punta Donato","orig_df",0.7046639994
"184","Gobiidae","AT14-2-2",0.649242366,649.2423662,"Sub Recent","Bocas","Punta Donato","orig_df",0.4837612161
"185","Gobiidae","AT14-2-2",0.649737337,649.7373365,"Sub Recent","Bocas","Punta Donato","orig_df",0.7525487021
"186","Gobiidae","AT14-2-2",0.681145316,681.1453158,"Sub Recent","Bocas","Punta Donato","orig_df",0.5965879232
"187","Gobiidae","AT14-2-2",0.682453717,682.4537171,"Sub Recent","Bocas","Punta Donato","orig_df",0.7131480541
"188","Gobiidae","AT14-2-2",0.688217376,688.217376,"Sub Recent","Bocas","Punta Donato","orig_df",0.7137303157
"189","Gobiidae","AT14-2-1",0.694305124,694.3051244,"Sub Recent","Bocas","Punta Donato","orig_df",0.5972566783
"190","Gobiidae","AT14-2-1",0.694383826,694.383826,"Sub Recent","Bocas","Punta Donato","orig_df",0.6423245963
"191","Gobiidae","AT14-2-2",0.695791644,695.7916436,"Sub Recent","Bocas","Punta Donato","orig_df",0.6881980824
"192","Gobiidae","AT14-2-2",0.695801597,695.8015974,"Sub Recent","Bocas","Punta Donato","orig_df",0.6777707437
"193","Gobiidae","AT14-2-2",0.69598116,695.9811603,"Sub Recent","Bocas","Punta Donato","orig_df",0.6807557727
"194","Gobiidae","AT14-2-2",0.698011582,698.0115818,"Sub Recent","Bocas","Punta Donato","orig_df",0.8118537593
"195","Gobiidae","AT14-2-1",0.698310141,698.3101413,"Sub Recent","Bocas","Punta Donato","orig_df",0.6162355251
"196","Gobiidae","AT14-2-2",0.699522886,699.5228862,"Sub Recent","Bocas","Punta Donato","orig_df",0.5991112224
"197","Gobiidae","AT14-2-2",0.700931083,700.9310832,"Sub Recent","Bocas","Punta Donato","orig_df",0.646463639
"198","Gobiidae","AT14-2-1",0.70693011,706.9301098,"Sub Recent","Bocas","Punta Donato","orig_df",0.5216864281
"199","Gobiidae","AT14-2-1",0.70783409,707.8340899,"Sub Recent","Bocas","Punta Donato","orig_df",0.7249165682
"200","Gobiidae","AT14-2-2",0.709988769,709.9887685,"Sub Recent","Bocas","Punta Donato","orig_df",0.6540237152
"201","Gobiidae","AT14-2-2",0.723699918,723.6999176,"Sub Recent","Bocas","Punta Donato","orig_df",0.5594372952
"202","Gobiidae","AT14-2-2",0.72385826,723.8582604,"Sub Recent","Bocas","Punta Donato","orig_df",0.5920966768
"203","Gobiidae","AT14-2-1",0.725826096,725.8260964,"Sub Recent","Bocas","Punta Donato","orig_df",0.7097099027
"204","Gobiidae","AT14-1-2",0.726112035,726.1120354,"Sub Recent","Bocas","Casa Blanca","orig_df",0.581496776
"205","Gobiidae","AT14-2-2",0.730790931,730.790931,"Sub Recent","Bocas","Punta Donato","orig_df",0.6381898004
"206","Gobiidae","AT14-2-2",0.731078894,731.0788944,"Sub Recent","Bocas","Punta Donato","orig_df",0.9227589972
"207","Gobiidae","AT14-2-1",0.73348144,733.4814402,"Sub Recent","Bocas","Punta Donato","orig_df",0.7540093305
"208","Gobiidae","AT14-2-2",0.735147125,735.1471248,"Sub Recent","Bocas","Punta Donato","orig_df",0.9026186923
"209","Gobiidae","AT14-1-2",0.736985637,736.9856374,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6876987206
"210","Gobiidae","AT14-1-2",0.739903526,739.9035261,"Sub Recent","Bocas","Casa Blanca","orig_df",0.6242398004
"211","Gobiidae","AT14-2-2",0.745022137,745.0221373,"Sub Recent","Bocas","Punta Donato","orig_df",0.5982576828
"212","Gobiidae","AT14-3-4",0.74664661,746.6466098,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.6340014359
"213","Gobiidae","AT12-1-2-2",0.747731502,747.7315018,"Sub Recent","Bocas","STRI Point","orig_df",0.6941087292
"214","Gobiidae","AT14-2-2",0.747920194,747.920194,"Sub Recent","Bocas","Punta Donato","orig_df",0.6637083001
"215","Gobiidae","AT14-3-4",0.749232407,749.2324073,"Sub Recent","Bocas","Cayo Adriana","orig_df",0.5944638571
"216","Gobiidae","AT14-2-2",0.750529589,750.5295887,"Sub Recent","Bocas","Punta Donato","orig_df",0.6642634567
"217","Gobiidae","AT14-2-2",0.750562421,750.5624208,"Sub Recent","Bocas","Punta Donato","orig_df",0.8318982274
"218","Gobiidae","AT14-2-2",0.753492245,753.4922453,"Sub Recent","Bocas","Punta Donato","orig_df",0.6050565907
"219","Gobiidae","AT14-2-2",0.75419965,754.1996504,"Sub Recent","Bocas","Punta Donato","orig_df",0.6298708958
"220","Gobiidae","AT12-1-2-2",0.754374853,754.3748527,"Sub Recent","Bocas","STRI Point","orig_df",0.5149550911
"221","Gobiidae","AT14-2-1",0.755911833,755.9118327,"Sub Recent","Bocas","Punta Donato","orig_df",0.8264114489
"222","Gobiidae","AT14-2-2",0.756231718,756.2317178,"Sub Recent","Bocas","Punta Donato","orig_df",0.7977658467
